AcolM1	0.05762	Anopheles coluzzii
AaraD1	0.06529	Anopheles arabiensis
AquaS1	0.07335	Anopheles quadriannulatus
AmelC2	0.08462	Anopheles melas
AmerM2	0.08553	Anopheles merus
AchrA1	0.15021	Anopheles christyi
AsinC2	0.23427	Anopheles sinensis
AepiE1	0.37320	Anopheles epiroticus
AminM1	0.51938	Anopheles minimus
AmacM1	0.54403	Anopheles maculatus
AculA1	0.56968	Anopheles culicifacies
AsteI2	0.58201	Anopheles stephensi
AfunF1	0.61755	Anopheles funestus
AatrE3	0.66815	Anopheles atroparvus
AdirW1	0.68838	Anopheles dirus
AfarF2	0.68981	Anopheles farauti
AdarC3	0.69153	Anopheles darlingi
AalbS2	0.69723	Anopheles albimanus
AaegL5	0.71218	Aedes aegypti 
CpipJ2	0.68016	Culex quinquefasciatus
DmelP6	0.80923	Drosophila melanogaster

